# The Violet Project: spawns.dat
# Monster Spawns Data

Npc ([33312,31762,7], "albert")
Npc ([32369,31764,7], "phillip")
Npc ([33177,31764,7], "captain seahorse")
Npc ([33250,31764,7], "avar tar")
Npc ([33280,31771,7], "james")
Npc ([33190,31777,7], "falk")
Npc ([32384,31778,7], "shauna")
Npc ([32325,31780,7], "eva")
Npc ([32318,31783,7], "tibra")
Npc ([32295,31784,7], "perac")
Npc ([32298,31784,7], "legola")
Npc ([32332,31784,7], "liane")
Npc ([32360,31785,7], "alia")
Npc ([32390,31787,7], "blossom bonecrusher")
Npc ([32294,31791,7], "busty bonecrusher")
Npc ([32324,31794,7], "rowenna")
Npc ([32351,31795,7], "lector")
Npc ([33191,31795,7], "daniel steelsoul")
Npc ([32334,31796,7], "cornelia")
Npc ([32334,31801,7], "imalas")
Npc ([33165,31801,7], "bonifacius")
Npc ([33175,31801,7], "ebenizer")
Npc ([32334,31808,7], "sarina")
Npc ([33174,31811,7], "chrystal")
Npc ([32300,31816,7], "padreia")
Npc ([32389,31821,7], "captain greyhound")
Npc ([32327,31827,7], "nydala")
Npc ([32343,31828,7], "rachel")
Npc ([33229,31831,7], "edvard")
Npc ([33217,31833,7], "iwan")
Npc ([33258,31840,7], "sandra")
Npc ([33268,31849,7], "ursula")
Npc ([33322,31883,7], "eremo")
Npc ([32180,31936,7], "costello")
Npc ([32315,31936,7], "penny")
Npc ([33288,31956,7], "pemaret")
Npc ([32186,31959,7], "captain jack")
Npc ([33305,31966,7], "yoem")
Npc ([32566,32019,7], "wally")
Npc ([32960,32022,7], "captain fearless")
Npc ([32256,32056,7], "tokel")
Npc ([32282,32056,7], "ulrik")
Npc ([32919,32075,7], "dove")
Npc ([32961,32076,7], "yberius")
Npc ([32488,32119,7], "lubo")
Npc ([32385,32131,7], "loria")
Npc ([32408,32170,7], "gamon")
Npc ([32415,32170,7], "topsy")
Npc ([32414,32177,7], "turvy")
Npc ([32063,32180,7], "al dee")
Npc ([32098,32180,7], "norma")
Npc ([32313,32183,7], "bozo")
Npc ([32342,32184,7], "harkath bloodblade")
Npc ([32373,32184,7], "grof, the guard")
Npc ([32322,32188,7], "baxter")
Npc ([32014,32190,7], "loui")
Npc ([32103,32195,7], "seymour")
Npc ([32024,32196,7], "lee'delle")
Npc ([32085,32199,7], "tom")
Npc ([32360,32199,7], "sam")
Npc ([32333,32200,7], "lynda")
Npc ([32377,32200,7], "gorn")
Npc ([32047,32204,7], "willie")
Npc ([32109,32204,7], "obi")
Npc ([32037,32205,7], "billy")
Npc ([32356,32209,7], "frodo")
Npc ([32311,32211,7], "captain bluebear")
Npc ([32643,32212,7], "h.l.")
Npc ([32368,32215,7], "aruda")
Npc ([32097,32217,7], "cipfried")
Npc ([32350,32219,7], "benjamin")
Npc ([32407,32219,7], "hanna")
Npc ([32381,32220,7], "oswald")
Npc ([32390,32220,7], "quero")
Npc ([32399,32222,7], "xodet")
Npc ([32068,32225,7], "lily")
Npc ([32391,32229,7], "donald mcronald")
Npc ([32343,32239,7], "elane")
Npc ([32369,32239,7], "quentin")
Npc ([32390,32241,7], "sherry mcronald")
Npc ([32320,32258,7], "suzy")
Npc ([32296,32263,7], "muriel")
Npc ([32287,32264,7], "kulag, the guard")
Npc ([32325,32276,7], "wyat")
Npc ([32338,32278,7], "walter, the guard")
Npc ([32695,32310,7], "lorbas")
Npc ([32272,32339,7], "hardek")
Npc ([32343,32363,7], "edowir")
Npc ([33222,32390,7], "muzir")
Npc ([33220,32404,7], "asima")
Npc ([33221,32408,7], "shalmar")
Npc ([33229,32409,7], "dabui")
Npc ([33239,32409,7], "razan")
Npc ([33220,32416,7], "mugluf")
Npc ([33228,32416,7], "omur")
Npc ([33217,32423,7], "halif")
Npc ([33231,32423,7], "ishina")
Npc ([33232,32430,7], "edoch")
Npc ([32168,32431,7], "eddy")
Npc ([33217,32431,7], "azil")
Npc ([33225,32434,7], "habdel")
Npc ([32165,32437,7], "dermot")
Npc ([33270,32441,7], "hofech")
Npc ([32191,32443,7], "timur")
Npc ([32186,32468,7], "simon the beggar")
Npc ([33292,32481,7], "petros")
Npc ([33238,32483,7], "miraia")
Npc ([33022,32604,7], "the blind prophet")
Npc ([33036,32625,7], "rata'mari")
Npc ([32670,32730,7], "angus")
Npc ([32595,32744,7], "brewster")
Npc ([32573,32753,7], "clyde")
Npc ([32628,32772,7], "old adall")
Npc ([32679,32775,7], "lorek")
Npc ([32558,32781,7], "imbul")
Npc ([32636,32796,7], "clark")
Npc ([33143,32828,7], "melchior")
Npc ([33158,32848,7], "ishebad")
Npc ([33194,32848,7], "rahkem")
Npc ([33066,32876,7], "jakahr")
Npc ([33092,32884,7], "captain sinbeard")
Npc ([33066,32886,7], "feizuhl")
Npc ([32657,31655,8], "shanar")
Npc ([32669,31655,8], "bashira")
Npc ([32635,31667,8], "briasol")
Npc ([32318,31797,8], "karl")
Npc ([32314,31802,8], "william")
Npc ([33222,31814,8], "amanda")
Npc ([32308,31838,8], "dane")
Npc ([33269,31850,8], "puffels")
Npc ([32647,31904,8], "lokur")
Npc ([32524,31906,8], "budrik")
Npc ([32618,31917,8], "iwar")
Npc ([32617,31938,8], "duria")
Npc ([32450,32038,8], "skjaar")
Npc ([32660,32112,8], "adrenius")
Npc ([32389,32118,8], "lugri")
Npc ([32103,32182,8], "amber")
Npc ([32657,32190,8], "snake eye")
Npc ([32337,32207,8], "gamel")
Npc ([32444,32213,8], "marvik")
Npc ([32323,32280,8], "partos")
Npc ([32580,32756,8], "uso")
Npc ([32646,31655,9], "shirith")
Npc ([32684,31671,9], "elathriel")
Npc ([32983,31728,9], "the orc king")
Npc ([32598,31880,9], "humgolf")
Npc ([32636,31886,9], "jimbin")
Npc ([32650,31887,9], "kroox")
Npc ([32634,31889,9], "maryza")
Npc ([32664,31894,9], "uzgod")
Npc ([32657,31909,9], "bezil")
Npc ([32661,31912,9], "nezil")
Npc ([32657,31922,9], "tezila")
Npc ([32931,32071,9], "zebron")
Npc ([32910,32077,9], "a strange fellow")
Npc ([32912,32082,9], "maria")
Npc ([32913,32081,10], "urkalio")
Npc ([32615,32108,10], "nemal")
Npc ([32654,32151,10], "hagor")
Npc ([32854,32318,10], "demonguard")
Npc ([32635,32402,10], "angelina")
Npc ([32655,31893,11], "pydar")
Npc ([32653,31925,11], "isimov")
Npc ([32932,32074,11], "asrak")
Npc ([32563,31894,12], "talphion")
Npc ([32209,31924,12], "a lost soul")
Npc ([32216,31927,12], "a tainted soul")
Npc ([32207,31928,12], "a tortured soul")
Npc ([32644,31969,12], "kawill")
Npc ([32788,31690,13], "a wrinkled beholder")
Npc ([32393,32137,13], "a prisoner")
Npc ([32260,31863,14], "the queen of the banshee")
Npc ([33229,32522,14], "the crone")
Npc ([33366,32855,14], "cobra npc")
Npc ([32666,31676,15], "demon skeleton npc")
Npc ([32641,31943,15], "basilisk")
Npc ([32661,31957,15], "brodrosch")
Npc ([33313,31989,15], "gurbasch")
Npc ([32418,32147,15], "markwin")

Spawn ([32354,31646,1], "Valkyrie", 2, 10, 600)
Spawn ([32356,31646,1], "Amazon", 2, 50, 600)
Spawn ([32587,31927,1], "Dwarf Guard", 3, 50, 600)
Spawn ([32589,31927,1], "Dwarf Soldier", 2, 50, 600)
Spawn ([33096,32527,1], "Marid", 4, 50, 600)
Spawn ([33098,32533,1], "Marid", 1, 50, 600)
Spawn ([33100,32533,1], "Blue Djinn", 2, 50, 600)
Spawn ([33036,32628,1], "Efreet", 3, 50, 600)
Spawn ([33041,32631,1], "Efreet", 2, 50, 600)
Spawn ([33027,32738,1], "Bandit", 3, 50, 600)
Spawn ([32802,31585,2], "Demon Skeleton", 3, 50, 600)
Spawn ([32805,31585,2], "Mummy", 3, 50, 900)
Spawn ([32356,31643,2], "Valkyrie", 1, 10, 600)
Spawn ([32355,31645,2], "Witch", 1, 50, 600)
Spawn ([32355,31647,2], "Amazon", 1, 50, 600)
Spawn ([32973,31721,2], "Orc Warlord", 2, 50, 600)
Spawn ([32968,31723,2], "Orc Rider", 2, 50, 600)
Spawn ([32973,31723,2], "Orc Leader", 3, 50, 600)
Spawn ([32967,31725,2], "Orc Shaman", 2, 50, 600)
Spawn ([32977,31725,2], "Orc Berserker", 2, 50, 600)
Spawn ([32178,31926,2], "Monk", 1, 50, 9999)
Spawn ([32589,31926,2], "Dwarf Soldier", 2, 50, 600)
Spawn ([32585,31928,2], "Dwarf Guard", 3, 50, 600)
Spawn ([33072,32170,2], "Elf Scout", 3, 50, 600)
Spawn ([33078,32171,2], "Elf Arcanist", 2, 50, 600)
Spawn ([32974,32406,2], "Ghost", 1, 50, 600)
Spawn ([32969,32407,2], "Demon Skeleton", 1, 50, 600)
Spawn ([32969,32410,2], "Ghost", 2, 50, 600)
Spawn ([33099,32525,2], "Blue Djinn", 2, 50, 600)
Spawn ([33096,32531,2], "Blue Djinn", 2, 50, 600)
Spawn ([33104,32534,2], "Marid", 2, 50, 600)
Spawn ([33037,32622,2], "Gargoyle", 3, 50, 600)
Spawn ([33038,32628,2], "Efreet", 3, 50, 600)
Spawn ([33037,32631,2], "Stalker", 2, 50, 600)
Spawn ([33048,32631,2], "Gargoyle", 2, 50, 600)
Spawn ([32797,31558,3], "Dragon Lord", 1, 50, 999)
Spawn ([32799,31581,3], "Mummy", 2, 50, 900)
Spawn ([32806,31581,3], "Mummy", 2, 50, 900)
Spawn ([32803,31586,3], "Mummy", 4, 50, 900)
Spawn ([32805,31586,3], "Slime", 2, 50, 600)
Spawn ([32590,31643,3], "Demon Skeleton", 2, 50, 400)
Spawn ([32355,31645,3], "Valkyrie", 3, 10, 600)
Spawn ([32592,31646,3], "Elf Arcanist", 1, 50, 600)
Spawn ([32973,31720,3], "Orc Warlord", 1, 50, 600)
Spawn ([32966,31721,3], "Orc Rider", 2, 50, 600)
Spawn ([32976,31721,3], "Orc Leader", 2, 50, 600)
Spawn ([32970,31724,3], "War Wolf", 2, 50, 600)
Spawn ([32877,31767,3], "Orc Spearman", 3, 50, 600)
Spawn ([32879,31767,3], "Orc Warrior", 1, 50, 600)
Spawn ([32167,31926,3], "Monk", 1, 50, 9999)
Spawn ([32631,31934,3], "Dwarf Guard", 4, 50, 600)
Spawn ([32866,31938,3], "Valkyrie", 3, 10, 600)
Spawn ([32463,31949,3], "Minotaur Archer", 4, 50, 600)
Spawn ([32466,31960,3], "Minotaur Archer", 3, 50, 600)
Spawn ([32465,31962,3], "Minotaur Mage", 1, 50, 600)
Spawn ([32562,32117,3], "Dwarf Geomancer", 1, 50, 800)
Spawn ([32560,32119,3], "Witch", 1, 50, 800)
Spawn ([32563,32119,3], "Monk", 1, 50, 800)
Spawn ([32000,32136,3], "Wasp", 2, 50, 400)
Spawn ([32004,32140,3], "Wasp", 2, 50, 400)
Spawn ([33069,32170,3], "Elf Scout", 3, 50, 600)
Spawn ([33081,32170,3], "Elf Scout", 3, 50, 600)
Spawn ([33075,32175,3], "Elf Arcanist", 3, 50, 600)
Spawn ([33087,32190,3], "Elf Scout", 2, 50, 600)
Spawn ([32971,32410,3], "Ghost", 1, 50, 600)
Spawn ([33095,32530,3], "Blue Djinn", 3, 50, 600)
Spawn ([33106,32531,3], "Marid", 2, 50, 600)
Spawn ([33099,32533,3], "Scarab", 3, 50, 600)
Spawn ([33081,32585,3], "Fire Elemental", 7, 50, 800)
Spawn ([33038,32621,3], "Scorpion", 2, 50, 600)
Spawn ([33042,32623,3], "Green Djinn", 3, 50, 600)
Spawn ([33047,32623,3], "Gargoyle", 2, 50, 600)
Spawn ([33044,32625,3], "Efreet", 1, 50, 600)
Spawn ([33039,32631,3], "Gargoyle", 2, 50, 600)
Spawn ([33042,32632,3], "Stalker", 2, 50, 600)
Spawn ([33022,32781,3], "Cobra", 3, 50, 600)
Spawn ([32797,31579,4], "Mummy", 1, 50, 900)
Spawn ([32798,31581,4], "Demon Skeleton", 1, 50, 900)
Spawn ([32805,31582,4], "Mummy", 4, 50, 900)
Spawn ([32805,31584,4], "Demon Skeleton", 2, 50, 800)
Spawn ([32810,31588,4], "Mummy", 2, 50, 900)
Spawn ([32582,31639,4], "Orc Berserker", 1, 50, 600)
Spawn ([32598,31639,4], "Hunter", 1, 50, 600)
Spawn ([32354,31645,4], "Valkyrie", 2, 10, 600)
Spawn ([32356,31645,4], "Amazon", 1, 50, 600)
Spawn ([32592,31645,4], "Minotaur Mage", 1, 50, 600)
Spawn ([32589,31646,4], "Orc Shaman", 1, 50, 600)
Spawn ([32598,31652,4], "Minotaur Archer", 1, 50, 600)
Spawn ([33197,31678,4], "Ghoul", 2, 50, 600)
Spawn ([33194,31679,4], "Demon Skeleton", 1, 50, 600)
Spawn ([32979,31714,4], "Orc Shaman", 2, 50, 600)
Spawn ([32962,31721,4], "Orc Leader", 3, 50, 600)
Spawn ([32970,31721,4], "Orc Berserker", 2, 50, 600)
Spawn ([32976,31721,4], "Orc Rider", 2, 50, 600)
Spawn ([32964,31724,4], "Orc Warlord", 1, 50, 600)
Spawn ([32968,31726,4], "Orc Rider", 2, 50, 600)
Spawn ([32876,31767,4], "Orc Spearman", 3, 50, 600)
Spawn ([32878,31767,4], "Orc Warrior", 1, 50, 600)
Spawn ([32600,31775,4], "Poison Spider", 1, 50, 600)
Spawn ([32877,31775,4], "Orc Spearman", 3, 50, 600)
Spawn ([32802,31783,4], "Orc Shaman", 1, 50, 600)
Spawn ([32804,31783,4], "Scorpion", 1, 50, 600)
Spawn ([32597,31805,4], "Sheep", 6, 50, 600)
Spawn ([32598,31805,4], "Hunter", 1, 50, 600)
Spawn ([32599,31805,4], "Black Sheep", 1, 16, 600)
Spawn ([32585,31811,4], "Spider", 3, 50, 600)
Spawn ([33257,31826,4], "Rat", 1, 50, 500)
Spawn ([33261,31826,4], "Snake", 1, 50, 500)
Spawn ([32841,31827,4], "Wasp", 2, 50, 600)
Spawn ([32845,31828,4], "Wasp", 2, 50, 600)
Spawn ([32578,31839,4], "Goblin", 3, 50, 600)
Spawn ([32570,31902,4], "Dwarf", 7, 50, 600)
Spawn ([32179,31928,4], "Monk", 1, 50, 600)
Spawn ([32168,31929,4], "Monk", 1, 50, 9999)
Spawn ([32463,31949,4], "Minotaur Guard", 2, 50, 600)
Spawn ([32460,31955,4], "Minotaur Archer", 4, 50, 600)
Spawn ([32465,31963,4], "Minotaur Mage", 2, 50, 600)
Spawn ([32466,31968,4], "Minotaur Archer", 2, 50, 600)
Spawn ([32074,32106,4], "Troll", 3, 50, 600)
Spawn ([32073,32107,4], "Orc", 1, 50, 600)
Spawn ([32079,32115,4], "Sheep", 4, 50, 600)
Spawn ([32559,32119,4], "Ghoul", 2, 50, 700)
Spawn ([32564,32119,4], "Stalker", 2, 50, 700)
Spawn ([32560,32121,4], "Demon Skeleton", 2, 50, 700)
Spawn ([32000,32138,4], "Wasp", 4, 50, 400)
Spawn ([33093,32139,4], "Elf Scout", 1, 50, 600)
Spawn ([33104,32139,4], "Elf Scout", 1, 50, 600)
Spawn ([32824,32145,4], "Dragon", 1, 50, 600)
Spawn ([31976,32156,4], "Orc", 2, 50, 500)
Spawn ([33060,32159,4], "Elf Scout", 3, 50, 600)
Spawn ([33066,32159,4], "Elf", 2, 50, 600)
Spawn ([33073,32171,4], "Dragon", 1, 50, 999)
Spawn ([33077,32171,4], "Dragon", 1, 50, 999)
Spawn ([32659,32352,4], "Tarantula", 2, 50, 600)
Spawn ([33205,32381,4], "Wasp", 2, 50, 600)
Spawn ([33215,32381,4], "Wasp", 2, 50, 600)
Spawn ([33214,32387,4], "Wasp", 2, 50, 600)
Spawn ([33207,32389,4], "Wasp", 3, 50, 600)
Spawn ([32969,32408,4], "Demon Skeleton", 1, 50, 600)
Spawn ([32970,32410,4], "Ghost", 1, 50, 600)
Spawn ([32990,32416,4], "Ghoul", 2, 50, 600)
Spawn ([33028,32418,4], "Wasp", 3, 50, 600)
Spawn ([33074,32448,4], "Scorpion", 6, 50, 600)
Spawn ([33079,32448,4], "Scorpion", 4, 50, 600)
Spawn ([33065,32456,4], "Scorpion", 1, 50, 900)
Spawn ([33074,32468,4], "Scorpion", 3, 50, 900)
Spawn ([33101,32521,4], "Blue Djinn", 2, 50, 600)
Spawn ([33103,32521,4], "Fire Elemental", 2, 50, 600)
Spawn ([32840,32525,4], "Merlkin", 1, 50, 600)
Spawn ([33095,32525,4], "Blue Djinn", 3, 50, 600)
Spawn ([32843,32527,4], "Kongra", 1, 50, 600)
Spawn ([33096,32528,4], "Scarab", 3, 50, 600)
Spawn ([33101,32529,4], "Marid", 1, 50, 600)
Spawn ([33104,32530,4], "Fire Elemental", 2, 50, 600)
Spawn ([32812,32547,4], "Sibang", 2, 50, 600)
Spawn ([33138,32574,4], "Giant Spider", 1, 50, 2600)
Spawn ([33087,32589,4], "Dragon Lord", 2, 50, 3600)
Spawn ([33036,32625,4], "Green Djinn", 2, 50, 600)
Spawn ([33036,32628,4], "Efreet", 1, 50, 600)
Spawn ([33039,32628,4], "Stalker", 2, 50, 600)
Spawn ([33037,32631,4], "Gargoyle", 3, 50, 600)
Spawn ([33006,32632,4], "Hydra", 1, 50, 600)
Spawn ([32988,32633,4], "Hydra", 1, 50, 600)
Spawn ([33012,32639,4], "Hydra", 1, 50, 600)
Spawn ([33003,32641,4], "Hydra", 2, 50, 600)
Spawn ([33018,32646,4], "Hydra", 1, 50, 600)
Spawn ([33001,32651,4], "Hydra", 2, 50, 600)
Spawn ([33014,32658,4], "Hydra", 1, 50, 600)
Spawn ([32993,32664,4], "Hydra", 2, 50, 600)
Spawn ([33044,32690,4], "Dragon Lord", 2, 50, 1200)
Spawn ([33041,32708,4], "Dragon", 1, 50, 900)
Spawn ([33030,32711,4], "Dragon", 2, 50, 900)
Spawn ([33015,32761,4], "Lizard Sentinel", 1, 50, 600)
Spawn ([33004,32762,4], "Lizard Templar", 2, 50, 600)
Spawn ([33040,32769,4], "Hyaena", 3, 50, 600)
Spawn ([33036,32788,4], "Hyaena", 2, 50, 600)
Spawn ([32008,31558,5], "Winter Wolf", 2, 50, 800)
Spawn ([32797,31559,5], "Dragon", 1, 50, 700)
Spawn ([32798,31578,5], "Demon Skeleton", 1, 50, 600)
Spawn ([32795,31580,5], "Ghoul", 3, 50, 600)
Spawn ([32810,31586,5], "Ghoul", 4, 50, 600)
Spawn ([32431,31591,5], "Valkyrie", 2, 10, 600)
Spawn ([32802,31592,5], "Ghoul", 4, 50, 600)
Spawn ([32803,31593,5], "Demon Skeleton", 1, 50, 900)
Spawn ([32707,31603,5], "purple butterfly", 3, 50, 600)
Spawn ([32700,31617,5], "purple butterfly", 1, 50, 600)
Spawn ([32582,31639,5], "Orc Warrior", 2, 50, 600)
Spawn ([32355,31644,5], "Amazon", 2, 50, 600)
Spawn ([32354,31645,5], "Valkyrie", 1, 10, 600)
Spawn ([32591,31645,5], "Dragon", 1, 50, 999)
Spawn ([32582,31652,5], "Elf", 2, 50, 600)
Spawn ([32597,31652,5], "Elf", 1, 50, 600)
Spawn ([32599,31652,5], "Orc Warrior", 1, 50, 600)
Spawn ([32370,31669,5], "Wasp", 2, 50, 600)
Spawn ([33194,31679,5], "Ghoul", 2, 50, 600)
Spawn ([32975,31717,5], "War Wolf", 3, 50, 600)
Spawn ([32964,31723,5], "Orc Rider", 1, 50, 600)
Spawn ([32970,31723,5], "Orc Leader", 3, 50, 600)
Spawn ([32976,31724,5], "Orc Shaman", 3, 50, 600)
Spawn ([32961,31726,5], "War Wolf", 2, 50, 600)
Spawn ([32969,31727,5], "Orc Berserker", 3, 50, 600)
Spawn ([32975,31728,5], "Orc Rider", 2, 50, 600)
Spawn ([32849,31740,5], "Orc Spearman", 1, 50, 600)
Spawn ([32878,31767,5], "Orc Warrior", 2, 50, 600)
Spawn ([32927,31771,5], "Orc Warrior", 1, 50, 600)
Spawn ([32828,31772,5], "Orc Spearman", 3, 50, 600)
Spawn ([32925,31773,5], "Orc Leader", 1, 50, 600)
Spawn ([32829,31774,5], "Orc Warrior", 2, 50, 600)
Spawn ([32877,31774,5], "Orc", 1, 50, 600)
Spawn ([32802,31783,5], "Orc Warrior", 2, 50, 600)
Spawn ([32598,31786,5], "Cyclops", 2, 50, 600)
Spawn ([32553,31792,5], "Bear", 2, 50, 600)
Spawn ([32589,31792,5], "Demon Skeleton", 1, 50, 600)
Spawn ([32544,31808,5], "Wolf", 6, 50, 500)
Spawn ([32842,31827,5], "Wasp", 3, 50, 600)
Spawn ([32594,31831,5], "Rabbit", 4, 10, 700)
Spawn ([32567,31833,5], "Goblin", 3, 50, 600)
Spawn ([32579,31843,5], "Skeleton", 2, 50, 900)
Spawn ([33108,31848,5], "Goblin", 2, 50, 600)
Spawn ([32547,31849,5], "Goblin", 4, 50, 600)
Spawn ([32215,31858,5], "Rabbit", 1, 10, 600)
Spawn ([32481,31900,5], "Ghoul", 1, 50, 600)
Spawn ([32567,31902,5], "Dwarf", 6, 50, 600)
Spawn ([32169,31927,5], "Monk", 2, 50, 600)
Spawn ([32178,31933,5], "Monk", 1, 50, 600)
Spawn ([32168,31934,5], "Monk", 1, 50, 600)
Spawn ([32168,31937,5], "Monk", 1, 50, 600)
Spawn ([32866,31938,5], "Valkyrie", 1, 10, 600)
Spawn ([32463,31951,5], "Minotaur Guard", 2, 30, 600)
Spawn ([32463,31960,5], "Minotaur Guard", 2, 30, 600)
Spawn ([32496,32060,5], "Cyclops", 3, 30, 750)
Spawn ([32498,32075,5], "Poison Spider", 6, 30, 300)
Spawn ([32060,32089,5], "Poison Spider", 1, 30, 600)
Spawn ([32471,32092,5], "Spider", 8, 30, 350)
